student_id,task_id,true_skill_score,time_to_first_attempt,total_attempts,compile_count,error_count,hint_count,repeated_error_count,solution_correctness,test_cases_passed,time_to_solution,code_changes
S088,T027,78.0,35.28,4,5,3,1,1,0.6923,7,345.58,7
S088,T028,78.0,34.17,3,3,3,2,1,0.7002,7,372.73,6
S088,T029,78.0,47.33,3,3,4,2,2,0.5916,5,474.17,6
S088,T030,78.0,42.88,4,6,3,2,1,0.599,5,468.73,6
S089,T001,70.0,38.38,3,3,2,2,1,0.6694,6,347.84,4
S089,T002,70.0,40.49,3,3,4,2,2,0.6237,6,410.48,6
S089,T003,70.0,51.14,6,8,5,3,4,0.4608,4,588.5,10
S089,T004,89.0,20.04,1,2,1,1,0,0.8997,9,134.04,1
S089,T005,89.0,21.16,3,5,2,1,0,0.7959,9,236.3,4
S089,T006,66.0,34.94,3,3,3,2,1,0.6929,7,309.99,6
S089,T007,66.0,50.07,5,7,4,2,2,0.5471,5,486.91,8
S089,T008,87.0,29.53,3,5,2,2,0,0.77,7,255.77,4
S089,T009,83.0,21.65,2,4,2,1,0,0.8333,8,195.24,4
S089,T010,83.0,28.03,3,4,3,1,1,0.7511,7,285.02,6
S089,T011,70.0,34.6,4,6,3,2,1,0.7274,7,290.03,6
S089,T012,70.0,43.36,3,5,5,2,3,0.5782,7,473.26,8
S089,T013,70.0,52.44,5,5,6,2,4,0.4811,4,543.64,11
S089,T014,89.0,21.33,2,2,1,0,1,0.8851,8,168.37,2
S089,T015,89.0,24.98,3,4,3,1,1,0.7975,7,282.0,5
S089,T016,89.0,33.7,3,4,2,1,1,0.7263,7,357.77,5
S089,T017,66.0,32.61,3,4,4,2,1,0.6832,6,348.6,6
S089,T018,66.0,43.84,4,6,5,3,3,0.5208,6,493.32,8
S089,T019,66.0,52.38,6,8,6,3,4,0.4346,4,605.21,10
S089,T020,87.0,12.64,2,3,2,0,0,0.8914,9,151.56,4
S089,T021,87.0,30.78,2,3,2,1,0,0.7625,8,288.52,3
S089,T022,87.0,21.39,3,4,1,1,0,0.8057,8,272.73,5
S089,T023,87.0,32.43,3,3,3,2,1,0.6823,6,417.35,6
S089,T024,87.0,41.23,3,3,4,2,2,0.6484,6,455.99,7
S089,T025,87.0,27.6,2,2,2,1,0,0.7507,7,304.18,4
S089,T026,83.0,17.11,1,3,1,1,0,0.8379,9,180.73,1
S089,T027,83.0,24.39,3,4,2,1,1,0.7609,8,320.98,5
S089,T028,83.0,31.11,2,2,2,2,1,0.7316,7,288.51,3
S089,T029,83.0,41.28,3,3,3,2,2,0.6508,7,453.88,6
S089,T030,83.0,36.11,3,5,3,2,1,0.6257,7,425.47,6
S090,T001,67.0,43.86,4,6,5,2,3,0.6327,7,387.53,9
S090,T002,67.0,47.31,4,5,4,2,2,0.5829,6,444.32,8
S090,T003,67.0,57.91,4,5,6,2,4,0.4501,5,595.82,9
S090,T004,73.0,27.37,3,3,2,1,0,0.714,7,263.34,5
S090,T005,73.0,43.45,4,5,4,1,2,0.6043,6,440.18,6
S090,T006,60.0,40.78,4,5,4,2,2,0.6179,6,382.0,8
S090,T007,60.0,55.92,6,7,5,2,4,0.4644,4,562.02,10
S090,T008,80.0,31.25,3,4,2,2,0,0.7144,8,331.6,4
S090,T009,63.0,42.38,4,4,3,2,1,0.6488,6,327.03,7
S090,T010,63.0,47.0,5,5,5,3,3,0.5218,5,525.11,8
S090,T011,67.0,37.49,3,5,3,1,1,0.6688,6,301.91,6
S090,T012,67.0,39.84,4,5,5,2,2,0.5752,5,428.89,8
S090,T013,67.0,52.21,5,5,5,3,3,0.474,4,547.34,9
S090,T014,73.0,33.36,3,4,3,1,1,0.7058,8,326.33,6
S090,T015,73.0,38.35,3,3,4,1,2,0.6548,7,411.8,6
S090,T016,73.0,49.85,4,6,5,3,3,0.5564,6,494.97,9
S090,T017,60.0,38.81,3,3,4,2,1,0.6066,6,358.57,6
S090,T018,60.0,46.6,5,6,5,3,3,0.5381,5,499.95,10
S090,T019,60.0,61.87,5,6,6,3,5,0.3806,4,654.21,10
S090,T020,80.0,20.58,2,2,1,1,0,0.8294,9,218.7,3
S090,T021,80.0,31.56,3,5,2,1,1,0.7268,7,293.35,4
S090,T022,80.0,28.04,3,3,3,2,1,0.7065,7,313.43,5
S090,T023,80.0,45.48,3,3,4,2,2,0.5982,6,449.06,6
S090,T024,80.0,49.75,4,6,4,2,2,0.5626,6,527.13,6
S090,T025,80.0,35.82,3,4,3,1,2,0.668,6,391.36,6
S090,T026,63.0,36.21,5,6,4,1,2,0.6107,6,354.86,9
S090,T027,63.0,48.94,4,5,5,2,3,0.5538,6,449.11,8
S090,T028,63.0,49.79,5,7,5,2,3,0.5567,6,465.66,10
S090,T029,63.0,57.29,4,6,4,3,2,0.4686,5,596.17,8
S090,T030,63.0,52.49,4,6,5,2,4,0.4222,3,649.4,8
S091,T001,84.0,19.41,1,3,1,1,0,0.8363,8,203.43,1
S091,T002,84.0,27.05,3,4,2,1,0,0.7751,8,259.81,4
S091,T003,84.0,43.62,4,5,5,2,2,0.6346,6,451.6,7
S091,T004,75.0,28.95,2,4,3,2,1,0.7356,7,275.58,4
S091,T005,75.0,37.86,3,5,3,1,1,0.6465,6,377.08,6
S091,T006,58.0,40.41,3,3,4,2,2,0.5943,5,393.35,6
S091,T007,58.0,50.18,4,5,4,2,2,0.4831,4,503.72,7
S091,T008,46.0,63.14,5,5,7,4,5,0.3306,2,680.57,11
S091,T009,45.0,54.76,5,7,4,3,2,0.4873,6,496.29,8
S091,T010,45.0,64.37,6,6,7,3,6,0.3157,4,672.3,12
S091,T011,84.0,23.62,1,1,2,1,1,0.8617,8,191.8,3
S091,T012,84.0,32.29,2,3,3,1,1,0.7583,8,272.02,5
S091,T013,84.0,36.6,4,4,5,2,2,0.6251,7,449.54,9
S091,T014,75.0,25.61,2,3,2,2,1,0.7428,8,278.83,3
S091,T015,75.0,34.06,3,4,2,1,1,0.6859,6,331.39,4
S091,T016,75.0,48.47,4,5,5,2,3,0.5352,5,522.76,7
S091,T017,58.0,46.56,5,5,5,2,3,0.5573,5,402.89,9
S091,T018,58.0,50.61,5,5,5,2,3,0.5003,4,514.76,9
S091,T019,58.0,64.07,6,7,7,3,5,0.3431,3,682.86,12
S091,T020,46.0,57.24,4,6,5,3,3,0.4787,5,500.76,8
S091,T021,46.0,54.39,6,8,7,3,5,0.3995,3,599.21,12
S091,T022,46.0,59.67,6,8,5,3,4,0.3859,4,619.9,10
S091,T023,46.0,72.71,6,6,8,3,7,0.2426,2,746.76,12
S091,T024,46.0,65.84,6,8,7,3,6,0.2907,3,761.48,11
S091,T025,46.0,61.45,5,6,6,4,5,0.3569,3,637.53,10
S091,T026,45.0,51.56,4,5,6,2,3,0.4795,5,483.51,9
S091,T027,45.0,65.17,7,7,7,3,5,0.3422,4,645.49,12
S091,T028,45.0,64.67,5,7,7,3,5,0.3676,4,611.97,11
S091,T029,45.0,65.83,5,5,6,4,5,0.2736,3,764.43,9
S091,T030,45.0,68.8,6,6,7,4,6,0.2327,3,809.48,11
S092,T001,68.0,38.86,4,5,3,2,2,0.6657,7,306.34,7
S092,T002,68.0,41.15,4,5,4,2,2,0.6074,5,412.27,7
S092,T003,68.0,49.5,5,6,5,3,3,0.4562,4,597.07,9
S092,T004,76.0,25.4,3,3,3,2,1,0.7692,8,242.43,6
S092,T005,76.0,39.42,4,5,4,2,1,0.653,7,376.48,8
S092,T006,61.0,40.14,4,5,5,2,3,0.5825,5,389.83,9
S092,T007,61.0,47.12,4,6,5,3,3,0.493,5,512.55,8
S092,T008,68.0,45.71,4,4,5,2,3,0.5989,5,453.87,7
S092,T009,46.0,50.83,4,6,6,2,4,0.4522,4,517.26,8
S092,T010,46.0,57.89,4,6,6,3,4,0.3708,3,618.28,9
S092,T011,68.0,37.85,4,5,3,1,1,0.705,6,312.43,6
S092,T012,68.0,39.41,3,3,3,2,1,0.6069,7,396.62,6
S092,T013,68.0,50.55,5,5,5,2,3,0.5097,5,524.05,8
S092,T014,76.0,30.92,3,4,1,1,0,0.781,9,253.45,4
S092,T015,76.0,38.71,4,6,4,2,2,0.6795,7,355.09,7
S092,T016,76.0,38.39,4,5,4,2,2,0.5911,5,450.31,7
S092,T017,61.0,44.54,3,3,3,2,2,0.5858,7,390.76,5
S092,T018,61.0,54.15,5,5,5,3,3,0.4769,5,523.24,9
S092,T019,61.0,58.27,5,6,7,3,5,0.4031,5,625.1,11
S092,T020,68.0,36.05,2,2,3,2,2,0.657,6,330.42,5
S092,T021,68.0,41.66,4,5,4,2,2,0.5766,6,433.22,8
S092,T022,68.0,46.34,4,6,5,2,3,0.5612,6,446.72,8
S092,T023,68.0,57.56,6,8,5,3,3,0.4715,5,553.51,9
S092,T024,68.0,55.02,5,6,5,3,4,0.4534,5,585.45,9
S092,T025,68.0,44.83,5,5,4,2,2,0.547,5,469.46,8
S092,T026,46.0,54.82,5,6,5,3,3,0.4517,4,513.89,9
S092,T027,46.0,60.2,6,8,6,3,4,0.382,3,639.2,11
S092,T028,46.0,65.49,5,6,7,3,5,0.322,4,693.62,11
S092,T029,46.0,67.54,7,9,7,4,6,0.2451,2,773.37,13
S092,T030,46.0,66.53,6,7,8,4,8,0.2554,2,788.24,12
S093,T001,35.0,57.55,6,7,7,3,5,0.3856,4,582.19,12
S093,T002,35.0,66.27,7,8,7,4,6,0.2684,2,728.4,12
S093,T003,35.0,84.01,7,7,9,4,10,0.1287,1,875.72,14
S093,T004,47.0,51.26,4,5,5,3,3,0.5084,4,465.25,8
S093,T005,47.0,60.59,6,7,6,3,4,0.4069,5,573.25,11
S093,T006,46.0,55.14,5,7,5,3,3,0.4849,5,467.0,10
S093,T007,46.0,59.77,6,7,7,4,6,0.3643,3,612.41,12
S093,T008,49.0,53.02,5,5,6,3,4,0.4234,5,602.48,10
S093,T009,62.0,45.96,5,5,4,2,2,0.59,5,401.92,9
S093,T010,62.0,46.58,4,5,4,2,2,0.54,5,457.09,8
S093,T011,35.0,59.76,5,5,7,3,5,0.3617,4,570.52,12
S093,T012,35.0,68.45,7,8,8,3,7,0.2679,3,718.51,13
S093,T013,35.0,86.33,8,9,10,5,10,0.1119,0,902.65,17
S093,T014,47.0,53.0,6,7,5,3,3,0.4344,4,516.21,11
S093,T015,47.0,62.44,5,5,7,3,6,0.3799,3,620.47,11
S093,T016,47.0,71.71,6,7,8,4,7,0.2725,3,771.78,13
S093,T017,46.0,52.17,4,6,6,3,4,0.4524,5,492.96,10
S093,T018,46.0,67.32,6,8,7,4,6,0.3573,3,649.78,11
S093,T019,46.0,64.72,6,8,7,3,6,0.299,3,700.72,11
S093,T020,49.0,56.08,5,5,6,3,4,0.473,5,477.29,10
S093,T021,49.0,59.65,5,5,6,3,4,0.4052,5,569.53,10
S093,T022,49.0,65.49,5,5,7,3,6,0.3512,4,651.0,10
S093,T023,49.0,62.38,5,7,7,4,6,0.322,3,729.6,11
S093,T024,49.0,64.49,6,7,8,3,6,0.2984,4,733.25,12
S093,T025,49.0,60.63,5,5,7,3,5,0.4047,4,598.53,11
S093,T026,62.0,39.77,3,3,3,1,1,0.6507,7,318.37,5
S093,T027,62.0,49.19,4,5,5,2,3,0.5473,6,499.41,7
S093,T028,62.0,50.81,4,6,4,2,3,0.5185,6,470.21,8
S093,T029,62.0,53.17,5,5,5,3,4,0.4563,4,563.5,9
S093,T030,62.0,59.58,5,5,5,3,3,0.4038,4,663.89,8
S094,T001,38.0,64.53,6,8,6,4,5,0.3764,3,568.99,11
S094,T002,38.0,68.02,5,7,7,3,6,0.2915,3,675.24,11
S094,T003,38.0,80.65,7,8,8,5,8,0.1409,1,856.06,13
S094,T004,44.0,50.65,5,5,5,2,3,0.4444,4,516.09,9
S094,T005,44.0,64.16,5,5,7,3,6,0.3407,4,633.84,11
S094,T006,72.0,26.48,2,3,3,1,1,0.7439,8,264.13,5
S094,T007,72.0,34.16,3,4,3,1,1,0.641,5,392.1,5
S094,T008,72.0,41.13,3,5,3,2,2,0.6236,7,405.75,6
S094,T009,34.0,67.38,5,7,7,3,6,0.3261,3,593.91,10
S094,T010,34.0,71.8,7,9,8,3,7,0.2411,3,715.47,12
S094,T011,38.0,62.8,6,6,6,3,4,0.3735,4,566.41,10
S094,T012,38.0,67.8,5,7,7,4,7,0.2617,2,694.41,11
S094,T013,38.0,71.56,7,9,7,4,7,0.208,3,823.65,13
S094,T014,44.0,50.86,5,7,5,3,3,0.4669,4,489.85,10
S094,T015,44.0,62.73,6,7,7,4,5,0.3312,3,675.84,11
S094,T016,44.0,77.06,7,8,8,4,7,0.2263,1,767.81,13
S094,T017,72.0,33.63,3,4,4,2,2,0.6877,7,319.87,5
S094,T018,72.0,40.79,3,4,4,2,2,0.6375,6,409.9,7
S094,T019,72.0,47.89,3,5,5,2,3,0.5242,5,522.67,7
S094,T020,72.0,33.21,4,6,3,1,2,0.6846,6,340.33,6
S094,T021,72.0,40.31,3,4,4,2,2,0.6417,6,414.62,7
S094,T022,72.0,40.82,3,3,3,2,2,0.6242,5,437.62,6
S094,T023,72.0,53.13,5,7,4,2,3,0.5087,6,543.51,9
S094,T024,72.0,52.12,5,5,5,2,3,0.5048,6,578.53,9
S094,T025,72.0,40.65,4,4,4,2,2,0.6092,6,418.91,8
S094,T026,34.0,68.99,6,7,8,3,7,0.3071,3,654.51,13
S094,T027,34.0,73.69,6,8,7,3,7,0.2354,2,763.47,12
S094,T028,34.0,69.66,7,7,8,4,7,0.2372,2,754.99,14
S094,T029,34.0,82.26,7,7,9,4,9,0.1476,2,828.75,14
S094,T030,34.0,76.27,7,9,8,5,8,0.171,2,858.76,14
S095,T001,54.0,41.8,4,6,4,3,3,0.5584,6,401.63,7
S095,T002,54.0,60.14,4,4,5,3,4,0.4315,5,583.81,7
S095,T003,54.0,61.06,6,8,7,3,6,0.3292,3,716.52,11
S095,T004,63.0,40.39,3,3,3,2,2,0.636,6,357.59,5
S095,T005,63.0,47.02,4,6,5,2,3,0.5366,6,507.94,9
S095,T006,55.0,49.98,3,3,5,3,3,0.5348,6,423.57,8
S095,T007,55.0,55.12,4,5,6,2,5,0.4328,5,598.33,8
S095,T008,42.0,66.63,7,7,8,4,6,0.3264,4,684.31,13
S095,T009,55.0,48.09,5,6,4,2,2,0.5585,6,450.61,8
S095,T010,55.0,56.35,5,6,5,3,3,0.4889,5,535.07,10
S095,T011,54.0,48.73,5,7,5,3,3,0.5168,6,453.96,9
S095,T012,54.0,50.33,4,4,6,3,3,0.4688,4,546.56,8
S095,T013,54.0,63.7,5,5,6,3,4,0.3569,4,654.4,10
S095,T014,63.0,44.39,3,3,5,2,3,0.5935,5,389.12,7
S095,T015,63.0,46.84,5,6,5,2,3,0.5151,5,513.58,10
S095,T016,63.0,53.51,5,5,5,3,4,0.4097,4,616.38,9
S095,T017,55.0,41.06,5,5,5,2,2,0.5656,5,404.34,10
S095,T018,55.0,52.46,6,7,6,3,4,0.4312,4,553.06,10
S095,T019,55.0,57.29,5,7,6,3,5,0.363,3,666.55,10
S095,T020,42.0,62.1,5,5,7,3,5,0.3883,4,541.56,10
S095,T021,42.0,68.52,5,7,6,3,5,0.3246,3,654.5,9
S095,T022,42.0,67.48,6,7,6,4,5,0.3126,4,684.59,10
S095,T023,42.0,76.54,6,6,8,4,7,0.2317,2,755.18,13
S095,T024,42.0,76.57,6,7,8,4,8,0.246,3,766.36,11
S095,T025,42.0,57.99,5,5,7,3,5,0.3558,4,613.86,10
S095,T026,55.0,41.35,5,5,5,2,2,0.5615,5,395.07,10
S095,T027,55.0,52.58,5,6,6,3,4,0.4302,3,555.25,10
S095,T028,55.0,55.89,5,5,6,3,4,0.4649,5,524.31,10
S095,T029,55.0,66.7,5,6,6,3,5,0.3588,3,647.59,10
S095,T030,55.0,63.43,5,7,6,3,5,0.3808,4,645.29,9
S096,T001,84.0,15.62,2,3,2,1,1,0.8588,8,151.61,4
S096,T002,84.0,32.61,3,3,3,1,1,0.7664,8,291.72,5
S096,T003,84.0,36.3,3,5,3,1,1,0.6563,6,442.83,6
S096,T004,65.0,44.18,4,5,4,2,2,0.6116,6,370.74,7
S096,T005,65.0,45.32,5,6,4,2,3,0.554,6,487.72,8
S096,T006,72.0,33.18,3,3,4,2,1,0.7054,8,306.77,6
S096,T007,72.0,38.08,4,4,5,2,2,0.6045,6,420.23,8
S096,T008,81.0,26.66,2,3,2,2,0,0.7305,7,320.06,3
S096,T009,76.0,31.48,2,4,1,1,0,0.7783,7,232.54,3
S096,T010,76.0,38.36,4,6,2,2,1,0.6896,7,376.65,7
S096,T011,84.0,27.48,3,3,3,1,1,0.8107,7,228.43,6
S096,T012,84.0,28.88,3,4,2,1,1,0.7782,8,276.83,5
S096,T013,84.0,33.38,3,3,3,2,1,0.6548,6,450.35,5
S096,T014,65.0,38.74,3,5,4,2,2,0.6328,7,341.22,6
S096,T015,65.0,40.1,4,4,4,2,3,0.5636,5,471.54,6
S096,T016,65.0,56.03,5,7,5,2,3,0.4544,4,597.66,10
S096,T017,72.0,27.66,3,5,2,2,0,0.7301,7,303.46,5
S096,T018,72.0,42.69,3,5,3,2,1,0.6432,7,401.64,5
S096,T019,72.0,46.62,5,6,5,3,3,0.5276,6,524.55,9
S096,T020,81.0,21.0,3,3,1,1,0,0.8294,8,208.17,3
S096,T021,81.0,30.24,3,4,2,1,1,0.7335,8,333.41,4
S096,T022,81.0,32.5,3,4,3,2,1,0.7055,8,342.31,6
S096,T023,81.0,42.29,3,5,3,1,1,0.6314,7,431.41,6
S096,T024,81.0,42.13,4,5,4,2,1,0.6117,6,461.0,8
S096,T025,81.0,31.41,3,4,3,1,1,0.697,7,319.16,6
S096,T026,76.0,26.47,2,2,2,2,1,0.7367,7,297.86,5
S096,T027,76.0,35.88,3,5,4,1,2,0.6929,7,374.87,7
S096,T028,76.0,31.53,3,3,2,2,1,0.6782,6,373.53,5
S096,T029,76.0,46.48,3,4,5,2,3,0.5779,5,511.91,8
S096,T030,76.0,45.32,4,5,5,2,2,0.5412,5,522.8,8
S097,T001,53.0,41.08,5,7,5,2,3,0.5596,5,439.88,10
S097,T002,53.0,58.95,6,7,6,3,4,0.4104,5,617.26,11
S097,T003,53.0,63.92,5,6,8,3,7,0.3338,3,693.74,11
S097,T004,30.0,69.04,5,5,7,3,6,0.3247,3,644.35,11
S097,T005,30.0,72.77,6,8,8,4,8,0.2119,3,760.63,13
S097,T006,51.0,48.7,4,4,4,3,2,0.5473,6,439.65,7
S097,T007,51.0,54.32,6,8,5,2,3,0.4496,4,567.67,10
S097,T008,75.0,37.52,3,3,4,2,1,0.6267,6,435.95,6
S097,T009,81.0,28.25,2,4,2,1,0,0.8183,9,199.0,3
S097,T010,81.0,34.34,4,4,4,1,2,0.6806,7,368.3,8
S097,T011,53.0,42.76,3,3,4,2,2,0.5674,5,402.57,6
S097,T012,53.0,54.4,6,8,6,2,4,0.444,4,571.51,11
S097,T013,53.0,59.5,5,5,7,3,5,0.3599,4,685.96,11
S097,T014,30.0,70.93,6,6,8,3,7,0.3046,4,631.89,12
S097,T015,30.0,80.97,6,7,8,4,8,0.1921,3,756.62,13
S097,T016,30.0,86.03,7,7,10,5,11,0.0741,2,889.52,16
S097,T017,51.0,48.89,4,6,5,2,3,0.5191,6,438.16,8
S097,T018,51.0,63.0,6,7,5,3,3,0.3929,4,586.07,10
S097,T019,51.0,68.08,5,7,7,4,5,0.3424,3,671.46,10
S097,T020,75.0,26.04,2,3,3,1,1,0.7449,8,293.5,5
S097,T021,75.0,36.38,3,4,4,2,2,0.6249,7,409.19,6
S097,T022,75.0,39.98,3,3,5,2,2,0.6281,6,425.53,7
S097,T023,75.0,43.37,4,6,5,2,3,0.5751,6,472.77,9
S097,T024,75.0,40.99,4,6,5,2,2,0.5781,6,490.45,8
S097,T025,75.0,37.44,3,4,3,2,2,0.6149,7,408.02,5
S097,T026,81.0,17.88,2,2,2,1,0,0.8429,8,174.04,3
S097,T027,81.0,36.1,4,6,2,1,1,0.7183,6,326.94,5
S097,T028,81.0,32.44,4,6,4,2,1,0.7032,7,359.3,8
S097,T029,81.0,39.21,4,5,4,2,1,0.6068,7,474.48,8
S097,T030,81.0,46.27,4,4,3,2,1,0.6045,6,445.96,6
S098,T001,87.0,15.43,3,4,0,1,0,0.8728,8,168.79,3
S098,T002,87.0,24.36,3,4,3,1,1,0.7972,8,270.53,5
S098,T003,87.0,34.16,4,4,3,2,2,0.6368,7,415.75,6
S098,T004,55.0,50.28,5,5,5,2,3,0.5173,6,449.53,10
S098,T005,55.0,57.21,5,5,7,3,5,0.4161,4,606.61,10
S098,T006,75.0,37.49,3,4,3,1,1,0.7117,7,320.62,5
S098,T007,75.0,35.33,3,5,4,2,1,0.6597,7,369.87,7
S098,T008,63.0,53.28,4,6,5,2,3,0.492,4,496.75,8
S098,T009,66.0,38.77,4,5,4,2,2,0.69,6,324.86,8
S098,T010,66.0,44.15,3,3,5,2,3,0.5918,6,437.05,6
S098,T011,87.0,21.35,1,1,1,0,0,0.882,8,142.75,1
S098,T012,87.0,28.79,3,3,3,1,1,0.7419,7,316.75,5
S098,T013,87.0,34.59,4,4,3,2,1,0.671,6,431.12,7
S098,T014,55.0,41.04,4,5,5,2,2,0.5729,6,395.08,7
S098,T015,55.0,49.66,5,5,6,3,3,0.4615,4,550.81,10
S098,T016,55.0,59.98,5,7,6,3,5,0.3628,4,690.66,9
S098,T017,75.0,27.59,4,4,4,1,1,0.7209,6,311.23,8
S098,T018,75.0,40.4,4,6,5,2,3,0.6191,5,405.77,7
S098,T019,75.0,40.31,4,6,4,2,2,0.5714,5,493.95,6
S098,T020,63.0,37.65,3,3,4,2,2,0.6514,6,375.91,6
S098,T021,63.0,45.96,4,4,5,2,3,0.5587,5,466.77,8
S098,T022,63.0,49.3,5,5,4,2,3,0.523,5,500.88,7
S098,T023,63.0,62.97,5,7,6,3,4,0.4074,4,617.76,11
S098,T024,63.0,52.83,4,5,7,3,5,0.4219,3,620.44,10
S098,T025,63.0,46.44,5,5,5,3,3,0.5453,6,448.67,8
S098,T026,66.0,43.2,3,3,3,2,2,0.6391,6,342.55,4
S098,T027,66.0,47.6,4,6,4,2,2,0.5594,6,461.7,7
S098,T028,66.0,41.08,4,4,4,2,2,0.5766,6,443.55,8
S098,T029,66.0,55.54,5,5,4,3,3,0.4968,6,531.03,9
S098,T030,66.0,53.1,6,6,6,3,4,0.4552,4,609.4,11
S099,T001,43.0,60.08,4,6,6,3,4,0.4269,5,530.92,8
S099,T002,43.0,59.56,7,7,6,3,5,0.3473,4,655.7,11
S099,T003,43.0,74.17,7,7,8,4,7,0.1921,1,799.68,12
S099,T004,43.0,55.15,5,7,6,3,4,0.4502,4,518.89,11
S099,T005,43.0,63.61,6,8,7,3,6,0.3037,3,702.92,12
S099,T006,56.0,49.08,4,6,5,2,3,0.5754,6,387.67,7
S099,T007,56.0,50.03,5,5,6,3,4,0.4661,5,558.88,10
S099,T008,32.0,68.44,6,7,7,4,7,0.2527,3,752.37,11
S099,T009,50.0,52.17,4,5,5,2,3,0.5156,6,462.79,9
S099,T010,50.0,56.65,5,6,7,3,5,0.3813,5,605.9,11
S099,T011,43.0,52.69,4,5,5,3,3,0.4285,4,552.38,7
S099,T012,43.0,61.05,6,8,6,3,5,0.3252,3,658.46,10
S099,T013,43.0,70.88,6,6,9,4,8,0.2209,1,807.11,13
S099,T014,43.0,56.52,5,6,7,3,5,0.4172,4,573.58,11
S099,T015,43.0,57.33,6,6,6,3,4,0.364,4,618.01,10
S099,T016,43.0,71.43,6,7,8,4,7,0.2449,3,742.38,13
S099,T017,56.0,52.73,5,7,6,3,3,0.5274,5,479.82,10
S099,T018,56.0,50.58,5,7,4,3,3,0.4926,4,543.65,9
S099,T019,56.0,63.73,5,5,7,3,5,0.3385,4,721.03,10
S099,T020,32.0,64.33,6,6,6,3,5,0.3425,3,583.08,11
S099,T021,32.0,76.55,7,7,7,4,7,0.2008,2,750.67,13
S099,T022,32.0,76.67,6,7,7,4,7,0.2171,3,760.07,11
S099,T023,32.0,81.44,7,8,8,4,8,0.1449,2,844.45,14
S099,T024,32.0,80.84,7,9,9,4,9,0.1401,0,841.01,13
S099,T025,32.0,72.59,7,9,9,4,9,0.2132,2,756.44,14
S099,T026,50.0,45.92,5,5,4,2,2,0.5201,5,441.59,8
S099,T027,50.0,52.95,5,7,5,3,4,0.4186,4,580.9,10
S099,T028,50.0,66.22,6,8,6,3,5,0.3683,3,641.23,12
S099,T029,50.0,68.49,6,8,6,4,5,0.3299,4,679.99,11
S099,T030,50.0,67.99,5,7,6,4,4,0.3312,4,701.02,10
S100,T001,71.0,36.4,4,6,2,1,1,0.724,7,262.12,6
S100,T002,71.0,45.01,3,4,4,2,2,0.6032,6,417.81,7
S100,T003,71.0,49.84,3,5,5,3,3,0.5283,5,532.24,6
S100,T004,54.0,41.35,3,5,5,2,2,0.5577,5,451.92,7
S100,T005,54.0,54.16,6,8,6,3,4,0.452,4,573.84,11
S100,T006,40.0,60.04,5,7,6,3,4,0.4299,5,550.55,9
S100,T007,40.0,69.8,6,7,8,4,7,0.2998,2,682.71,13
S100,T008,58.0,45.43,5,6,4,2,2,0.511,6,514.65,9
S100,T009,38.0,61.5,5,5,6,3,5,0.384,4,583.51,9
S100,T010,38.0,69.63,6,8,8,3,7,0.2833,3,729.05,12
S100,T011,71.0,36.6,4,6,2,2,0,0.7022,8,284.46,6
S100,T012,71.0,41.66,4,4,4,2,2,0.6366,6,400.59,8
S100,T013,71.0,42.17,5,6,5,2,3,0.5435,6,536.04,9
S100,T014,54.0,48.34,5,7,4,2,2,0.5457,5,447.69,8
S100,T015,54.0,55.75,5,7,5,2,3,0.4352,5,557.25,10
S100,T016,54.0,67.55,6,7,7,3,5,0.3316,3,698.73,11
S100,T017,40.0,55.35,5,7,6,3,5,0.4069,3,544.18,9
S100,T018,40.0,65.89,7,8,7,3,7,0.2749,3,720.95,13
S100,T019,40.0,81.16,8,9,9,4,8,0.1876,3,836.05,15
S100,T020,58.0,41.98,3,3,4,2,2,0.602,5,367.08,6
S100,T021,58.0,51.87,4,4,5,2,3,0.4996,4,520.98,8
S100,T022,58.0,57.47,5,5,5,3,4,0.4687,5,523.29,8
S100,T023,58.0,61.81,4,6,7,3,5,0.4194,4,624.66,10
S100,T024,58.0,55.52,6,7,6,3,4,0.4066,5,606.48,11
S100,T025,58.0,48.11,5,7,6,3,3,0.506,5,519.23,11
S100,T026,38.0,64.54,5,6,6,3,4,0.3564,4,605.04,10
S100,T027,38.0,72.63,6,7,8,3,8,0.2568,3,745.13,11
S100,T028,38.0,71.97,6,8,7,4,6,0.2772,2,715.62,12
S100,T029,38.0,75.91,6,6,9,4,9,0.1857,1,834.51,14
S100,T030,38.0,77.61,6,7,8,4,8,0.1953,2,793.44,12
